game_id,time_control,num_plies,white_s_att,black_s_att,white_lgbm_a0g,black_lgbm_a0g,white_detector_a3g_seed0,black_detector_a3g_seed0,white_cnn_bilstm_a4,black_cnn_bilstm_a4
2019-03_game_0013385,blitz,40,212.1026,252.7713,0.263598,0.255331,0.128833,0.218688,0.191895,0.558831
2019-06_game_0018110,blitz,82,167.2891,169.8161,0.337982,0.618016,0.348576,0.581019,0.278807,0.672667
2023-05_game_0026363,blitz,86,144.5409,144.7485,0.447114,0.495093,0.365448,0.627551,0.175748,0.266068
2019-05_game_0000991,blitz,37,398.4568,389.4743,0.504478,0.415966,0.369015,0.159121,0.641623,0.095878
2019-06_game_0005360,blitz,100,251.4304,273.0723,0.440985,0.400913,0.590273,0.347416,0.336958,0.381506
2019-05_game_0019731,blitz,50,374.7091,355.7499,0.335627,0.851942,0.219962,0.478462,0.205682,0.80124
2019-01_game_0020505,blitz,33,344.2746,367.9632,0.675987,0.230688,0.307294,0.145708,0.468749,0.231986
2019-05_game_0013447,blitz,100,129.8695,144.7156,0.414615,0.452656,0.34128,0.372411,0.207382,0.414844
2019-06_game_0013007,blitz,84,144.1207,364.444,0.390803,0.522403,0.233717,0.622309,0.560611,0.585291
2019-02_game_0001394,blitz,27,617.0251,485.3203,0.455185,0.213245,0.270497,0.055848,0.41535,0.044152
2019-02_game_0014023,blitz,70,353.1165,407.3505,0.558127,0.357584,0.265112,0.407714,0.598082,0.772035
2019-06_game_0018078,blitz,41,269.5038,267.7658,0.663988,0.253687,0.432731,0.161355,0.810392,0.234447
2019-03_game_0022841,blitz,52,187.2359,239.8125,0.386466,0.524994,0.135153,0.762996,0.151346,0.630732
2019-01_game_0007523,blitz,74,326.1686,303.2186,0.419246,0.374987,0.297863,0.560723,0.556436,0.576071
2019-03_game_0025451,blitz,71,229.3142,336.1432,0.44672,0.498937,0.372749,0.382272,0.434932,0.237163
2019-06_game_0015210,blitz,70,367.0847,443.797,0.817037,0.36573,0.256893,0.714245,0.266591,0.514027
2019-01_game_0008837,blitz,30,565.1861,749.7656,0.260421,0.610725,0.08402,0.69183,0.071437,0.390435
2019-01_game_0023204,blitz,80,195.1883,190.8584,0.267187,0.270088,0.35062,0.328553,0.197459,0.64535
2019-05_game_0019032,blitz,100,238.6519,227.8073,0.530123,0.467226,0.715062,0.339718,0.42718,0.46904
2019-02_game_0009768,blitz,34,205.0691,221.2855,0.286356,0.546777,0.183581,0.231663,0.207153,0.528302
2019-05_game_0003443,blitz,100,56.9114,40.3474,0.479727,0.52781,0.503899,0.502303,0.633543,0.539992
2019-05_game_0011266,blitz,51,217.2192,180.4479,0.484719,0.699011,0.679816,0.238285,0.653837,0.351611
2019-01_game_0002785,blitz,64,237.7761,221.8141,0.377912,0.650767,0.235043,0.724216,0.180146,0.626114
2019-04_game_0001935,blitz,95,395.6499,391.0874,0.714015,0.392732,0.883193,0.411318,0.499018,0.278808
2019-01_game_0012141,blitz,79,214.9245,213.0739,0.334929,0.408437,0.490115,0.246387,0.516918,0.3238
2019-05_game_0021053,blitz,65,177.1265,166.1539,0.420928,0.474082,0.484526,0.275101,0.785624,0.282622
2019-06_game_0012446,blitz,45,142.2384,141.3253,0.410353,0.423839,0.626163,0.203204,0.554592,0.333397
2019-01_game_0015098,blitz,57,209.5238,154.745,0.403983,0.552702,0.214987,0.277815,0.489539,0.269858
2023-05_game_0027989,blitz,53,262.6357,248.8697,0.695978,0.296031,0.700939,0.15008,0.798434,0.274464
2019-02_game_0007328,blitz,57,302.8293,288.7963,0.523823,0.464997,0.765897,0.233051,0.695533,0.115832
2019-03_game_0016595,blitz,100,200.2349,196.5356,0.469701,0.459024,0.556138,0.496212,0.551229,0.479194
2019-03_game_0011495,blitz,89,324.0389,356.0379,0.345086,0.751312,0.304979,0.714033,0.624423,0.544683
2019-06_game_0009409,blitz,80,287.8482,317.4927,0.496114,0.378554,0.300785,0.352775,0.876155,0.819461
2019-03_game_0025306,blitz,34,196.7519,207.6841,0.18659,0.179489,0.112903,0.151885,0.12162,0.15553
2019-02_game_0014943,blitz,45,499.9305,138.8459,0.561136,0.375108,0.64774,0.172712,0.799365,0.057012
2019-02_game_0029581,blitz,86,270.648,269.3568,0.427776,0.548271,0.33652,0.433834,0.254238,0.468233
2019-02_game_0008418,blitz,100,384.407,398.196,0.497227,0.495904,0.444571,0.433453,0.202803,0.386222
2019-01_game_0026140,blitz,91,446.5501,210.3056,0.492891,0.389925,0.457787,0.418401,0.581742,0.569391
2019-06_game_0010579,blitz,59,257.5482,240.6448,0.552579,0.317496,0.180233,0.336983,0.52906,0.493832
2023-05_game_0010341,blitz,63,268.4864,270.0109,0.545405,0.248329,0.624987,0.228803,0.565467,0.1685
2019-03_game_0002742,blitz,76,145.9412,223.1596,0.540112,0.395045,0.27577,0.295933,0.271601,0.527357
2019-01_game_0019101,blitz,73,416.2908,379.6182,0.555653,0.657034,0.583996,0.320382,0.454108,0.452137
2019-02_game_0004079,blitz,68,98.8265,114.7225,0.376368,0.637431,0.205636,0.296923,0.214474,0.691536
2019-05_game_0007977,blitz,79,92.7538,228.8065,0.450577,0.311812,0.603888,0.212219,0.454458,0.211509
2019-03_game_0025168,blitz,80,251.848,462.3885,0.351149,0.588459,0.255806,0.583846,0.7306,0.69299
2019-01_game_0008359,blitz,57,263.2272,260.8177,0.493321,0.354848,0.845225,0.240309,0.376598,0.281122
2019-03_game_0017460,blitz,68,502.3978,565.2553,0.382998,0.637974,0.247003,0.420681,0.246635,0.851216
2019-01_game_0028296,blitz,30,311.4402,277.4647,0.377376,0.40883,0.084849,0.625827,0.049523,0.406283
2023-05_game_0019379,blitz,51,256.7274,248.2134,0.571112,0.284972,0.358497,0.185184,0.839678,0.401556
2019-01_game_0016202,blitz,98,307.7395,331.1422,0.450407,0.447588,0.337977,0.337442,0.666579,0.665684
2023-05_game_0000949,blitz,80,453.5205,371.643,0.263257,0.318775,0.353818,0.456326,0.352056,0.94602
2023-05_game_0002938,blitz,74,286.0981,230.8538,0.787354,0.335494,0.392163,0.31755,0.346392,0.678629
2019-01_game_0023259,blitz,67,195.3792,194.5358,0.310636,0.441094,0.286102,0.416778,0.494823,0.199587
2019-01_game_0021481,blitz,100,273.6794,313.6114,0.424563,0.410406,0.500845,0.532945,0.201323,0.155614
2019-03_game_0004067,blitz,36,510.9559,502.4532,0.300096,0.591626,0.135229,0.282086,0.108928,0.442247
2019-04_game_0005383,blitz,46,256.1901,256.1495,0.424893,0.600059,0.179013,0.910541,0.213109,0.494511
2019-01_game_0019618,blitz,77,493.6139,510.3382,0.320133,0.454989,0.324815,0.419945,0.559576,0.445395
2019-05_game_0022653,blitz,36,279.5009,298.5621,0.395345,0.375525,0.119667,0.119486,0.044892,0.271963
2019-06_game_0022022,blitz,30,373.8291,391.7034,0.444425,0.452831,0.098636,0.279421,0.105172,0.661752
2019-02_game_0022106,blitz,60,301.8963,293.846,0.339707,0.834613,0.352157,0.401898,0.250097,0.86284
2023-05_game_0015639,blitz,74,303.7753,296.9272,0.68719,0.399971,0.809925,0.323104,0.262522,0.519378
2019-06_game_0019540,blitz,72,184.9264,197.5189,0.409798,0.784295,0.254645,0.613901,0.204261,0.714698
2019-05_game_0013985,blitz,36,280.8719,253.9122,0.45358,0.391541,0.126493,0.569701,0.31522,0.592767
2019-01_game_0029913,blitz,86,251.1663,255.8774,0.431679,0.492674,0.311396,0.278493,0.502586,0.756894
2019-06_game_0017382,blitz,100,251.7303,213.3957,0.522041,0.370292,0.541873,0.467969,0.665309,0.490619
2019-06_game_0005325,blitz,61,404.9958,377.1409,0.868519,0.286639,0.946142,0.195886,0.835371,0.625231
2019-06_game_0001953,blitz,63,300.9005,258.1575,0.412989,0.442274,0.736107,0.223933,0.777089,0.326202
2023-05_game_0016323,blitz,66,366.6658,233.6774,0.360327,0.708425,0.270133,0.574377,0.547375,0.624817
2019-06_game_0000106,blitz,65,492.9257,446.6947,0.583297,0.443341,0.446423,0.27902,0.348698,0.31243
2019-03_game_0024939,blitz,75,223.8542,194.1651,0.374766,0.517063,0.322161,0.305651,0.460524,0.242224
2019-01_game_0003304,blitz,39,621.1867,625.1221,0.573983,0.393162,0.565055,0.192509,0.726603,0.211633
2019-03_game_0007720,blitz,62,465.8188,513.9745,0.617017,0.495591,0.46563,0.285591,0.307029,0.657676
2023-05_game_0015134,blitz,55,163.8525,163.4503,0.543479,0.361946,0.755044,0.183814,0.493727,0.308279
2019-02_game_0017746,blitz,42,427.0208,374.6765,0.496272,0.679444,0.161406,0.384931,0.172444,0.780636
2019-06_game_0002846,blitz,51,154.7731,431.9427,0.422045,0.795204,0.282199,0.257881,0.65845,0.617026
2019-05_game_0020149,blitz,82,301.0506,294.0592,0.654438,0.453693,0.367962,0.424006,0.326981,0.592291
2019-05_game_0007533,blitz,100,470.8043,521.9913,0.405468,0.412207,0.430106,0.29904,0.414975,0.394359
2019-04_game_0012131,blitz,39,299.5097,305.6755,0.490643,0.439893,0.53108,0.110544,0.751913,0.06961
2019-06_game_0019981,blitz,70,457.5664,481.4905,0.465833,0.689086,0.382032,0.193781,0.236244,0.574279
2019-06_game_0013624,blitz,73,226.3763,208.6307,0.713271,0.372827,0.925697,0.195528,0.648608,0.352314
2023-05_game_0002140,blitz,40,63.0202,71.9835,0.733183,0.349685,0.268568,0.357697,0.095114,0.719539
2019-02_game_0020838,blitz,55,235.0268,217.2405,0.660745,0.282902,0.461538,0.380696,0.584306,0.287087
2019-05_game_0004534,blitz,42,270.7428,137.1162,0.351831,0.471515,0.160174,0.896756,0.201424,0.582789
2019-06_game_0016800,blitz,37,423.6041,256.6708,0.413821,0.334679,0.392121,0.112627,0.450039,0.070926
2023-05_game_0002528,blitz,100,199.1329,113.127,0.443666,0.509134,0.357663,0.48254,0.405921,0.448743
2019-03_game_0015530,blitz,100,280.7788,284.9897,0.497276,0.40036,0.613604,0.397185,0.42792,0.528721
2019-06_game_0019135,blitz,41,738.0123,842.0392,0.689839,0.310645,0.707713,0.119399,0.487551,0.079169
2019-05_game_0009515,blitz,100,227.3155,196.6157,0.46569,0.575713,0.438671,0.54661,0.321773,0.55337
2019-05_game_0012252,blitz,40,694.8372,797.919,0.674618,0.465942,0.251309,0.2184,0.272861,0.724381
2019-06_game_0006569,blitz,100,139.1907,135.4851,0.678325,0.394125,0.599482,0.424503,0.828915,0.423772
2023-05_game_0003562,blitz,78,92.6274,57.3915,0.468162,0.358614,0.47493,0.444268,0.189332,0.664503
2019-05_game_0008412,blitz,100,253.2083,254.6415,0.569299,0.38103,0.666042,0.272842,0.444848,0.602436
2019-01_game_0010035,blitz,85,374.4298,364.401,0.870091,0.3867,0.733148,0.349634,0.593799,0.258204
2019-04_game_0006527,blitz,64,363.2137,321.3658,0.351304,0.468191,0.323936,0.463228,0.307959,0.640094
2019-03_game_0006986,blitz,31,336.4007,306.7848,0.524236,0.388143,0.113306,0.197147,0.461427,0.165791
2019-03_game_0021200,blitz,55,92.4776,86.0392,0.413492,0.464343,0.622615,0.225434,0.680505,0.232776
2019-06_game_0021642,blitz,57,111.5989,174.5947,0.436004,0.394238,0.525519,0.207779,0.595183,0.235732
2023-05_game_0005061,blitz,63,188.8527,234.2494,0.732577,0.349819,0.462551,0.210133,0.683466,0.14725
2019-02_game_0002047,blitz,30,263.0997,264.7359,0.323106,0.416972,0.097738,0.2219,0.058778,0.605389
2019-01_game_0020798,blitz,38,105.6584,105.2401,0.444042,0.619855,0.113126,0.163916,0.221496,0.580836
2019-03_game_0005972,blitz,97,189.5281,287.4028,0.640493,0.417715,0.585021,0.3959,0.443409,0.426145
2019-01_game_0029735,blitz,100,400.9423,406.557,0.422715,0.443519,0.62243,0.304075,0.47593,0.410372
2019-06_game_0018036,blitz,62,467.368,492.8103,0.310413,0.528877,0.332871,0.295141,0.366827,0.708273
2019-05_game_0009036,blitz,86,202.9498,183.7537,0.806461,0.352797,0.559023,0.331878,0.515861,0.833287
2023-05_game_0007528,blitz,27,262.9323,218.3842,0.205929,0.156853,0.158615,0.08118,0.59714,0.265961
2019-05_game_0025444,blitz,42,308.1767,336.7146,0.481318,0.467658,0.150324,0.171598,0.280872,0.413816
2019-03_game_0012003,blitz,52,273.124,278.3901,0.400203,0.522099,0.147002,0.668694,0.25505,0.811114
2019-02_game_0006651,blitz,79,593.9812,570.1077,0.791165,0.36039,0.814411,0.232853,0.669916,0.280811
2019-03_game_0027817,blitz,100,576.6169,636.46,0.545848,0.660687,0.370482,0.720697,0.556463,0.540779
2019-04_game_0018327,blitz,94,82.7884,77.874,0.399246,0.396937,0.272441,0.512567,0.406273,0.456913
2019-02_game_0016843,blitz,100,257.0438,258.6732,0.478696,0.469117,0.64399,0.324165,0.620246,0.753117
2019-01_game_0011681,blitz,76,185.962,182.9575,0.39503,0.386293,0.382349,0.338596,0.401099,0.41257
2019-04_game_0019145,blitz,57,361.4103,315.807,0.435591,0.439216,0.224974,0.182268,0.678885,0.370644
2019-04_game_0000453,blitz,92,152.7421,162.3358,0.394724,0.516661,0.305526,0.497758,0.399853,0.313723
2023-05_game_0003657,blitz,100,457.5121,456.1557,0.449318,0.439421,0.443183,0.437487,0.333392,0.324187
2019-06_game_0004727,blitz,57,457.8923,443.3123,0.384301,0.470521,0.724616,0.189289,0.522677,0.222176
2019-02_game_0026317,blitz,97,225.8979,283.1785,0.418808,0.356636,0.631497,0.263892,0.419019,0.274695
2023-05_game_0011123,blitz,40,355.1933,339.4526,0.569174,0.406609,0.206396,0.794018,0.190482,0.574029
2019-06_game_0019268,blitz,21,222.7283,221.6352,0.130724,0.065,0.044466,0.035538,0.092787,0.011598
2023-05_game_0023108,blitz,67,241.5175,238.4267,0.548472,0.421995,0.618015,0.249304,0.504659,0.309255
2019-06_game_0018202,blitz,22,319.4399,353.6154,0.107943,0.173182,0.041363,0.046517,0.047554,0.201386
2019-01_game_0000574,blitz,35,371.3348,334.4576,0.469359,0.383294,0.539152,0.11657,0.677006,0.32418
2019-04_game_0014303,blitz,98,157.6965,95.7421,0.363555,0.663164,0.318498,0.471702,0.54755,0.790591
2019-01_game_0015294,blitz,45,617.9902,575.7588,0.537063,0.39957,0.241699,0.182571,0.676713,0.176975
2019-05_game_0015657,blitz,44,598.0662,619.4205,0.476821,0.619339,0.152604,0.222327,0.410471,0.831863
2019-03_game_0002392,blitz,100,124.2274,127.4062,0.365794,0.543418,0.344359,0.59767,0.519542,0.596168
2019-04_game_0023403,blitz,92,197.2964,194.9816,0.461707,0.406301,0.485913,0.385395,0.307602,0.44606
2019-02_game_0002576,blitz,43,154.5702,159.3416,0.440831,0.433575,0.16227,0.198782,0.603113,0.219363
2023-05_game_0008661,blitz,81,160.2499,150.3085,0.478356,0.360202,0.379001,0.601455,0.314373,0.383307
2019-06_game_0006774,blitz,94,206.9021,218.0066,0.694536,0.41283,0.477393,0.412734,0.42391,0.393418
2023-05_game_0015925,blitz,40,238.982,218.5371,0.169901,0.246896,0.173472,0.150003,0.283501,0.244535
2019-02_game_0014223,blitz,95,115.9825,206.967,0.315057,0.733784,0.313124,0.506102,0.439458,0.447877
2019-05_game_0016555,blitz,80,334.4052,381.0953,0.310276,0.640676,0.215056,0.789554,0.525027,0.671978
2019-06_game_0002430,blitz,50,68.6888,88.652,0.627573,0.384585,0.173553,0.343211,0.358437,0.381772
2019-02_game_0004668,blitz,100,168.9832,221.0447,0.513324,0.389115,0.411064,0.588193,0.532293,0.531351
2019-04_game_0020988,blitz,100,80.6244,77.3073,0.519536,0.422182,0.620967,0.456622,0.761489,0.496538
2019-05_game_0028885,blitz,100,307.7303,291.6285,0.453111,0.422377,0.405371,0.579724,0.349783,0.342562
2019-04_game_0006210,blitz,59,757.8378,725.3802,0.588334,0.376815,0.358148,0.276419,0.821978,0.341241
2019-05_game_0004478,blitz,100,107.7554,97.295,0.464933,0.547065,0.456821,0.327734,0.476734,0.442687
2019-02_game_0013369,blitz,35,564.8228,583.0956,0.632616,0.505038,0.291628,0.175439,0.565446,0.342369
2019-04_game_0015865,blitz,35,271.8519,272.734,0.253304,0.186341,0.305057,0.103211,0.608736,0.080447
2023-05_game_0024100,blitz,75,197.1938,203.0657,0.458069,0.321971,0.519012,0.257717,0.484336,0.538606
2019-01_game_0014121,blitz,100,483.6972,487.7305,0.399697,0.420323,0.390821,0.496451,0.393574,0.480252
2019-03_game_0014820,blitz,98,224.5521,207.7542,0.426517,0.384928,0.482909,0.454352,0.484042,0.495727
2019-02_game_0020805,blitz,21,143.3469,184.3724,0.071969,0.035123,0.0396,0.029408,0.116114,0.084295
2019-03_game_0020792,blitz,100,137.441,133.6659,0.437642,0.478132,0.351713,0.498882,0.642628,0.843696
2019-02_game_0005690,blitz,55,86.591,88.5336,0.422222,0.442722,0.517285,0.186535,0.375574,0.124749
2023-05_game_0007834,blitz,60,186.6294,174.3355,0.493873,0.539998,0.278361,0.460478,0.297154,0.553814
2019-06_game_0024012,blitz,58,519.5092,828.5053,0.313386,0.803599,0.184068,0.862068,0.161916,0.626726
2019-03_game_0027873,blitz,48,636.9789,658.1022,0.392871,0.714562,0.259963,0.23082,0.114693,0.614853
2019-01_game_0017252,blitz,100,183.7354,180.4539,0.38832,0.57659,0.349139,0.637637,0.626864,0.543106
2023-05_game_0018624,blitz,47,269.511,232.6154,0.377844,0.752895,0.448709,0.278413,0.560724,0.201244
2019-06_game_0007987,blitz,65,119.6648,133.3164,0.474671,0.344049,0.3292,0.245002,0.524108,0.52266
2023-05_game_0020317,blitz,48,107.15,109.8273,0.451543,0.479236,0.606047,0.21241,0.131903,0.536998
2019-03_game_0020235,blitz,67,92.2033,92.2116,0.545289,0.385594,0.430859,0.190382,0.616404,0.327416
2019-06_game_0021703,blitz,43,239.6192,277.1281,0.366427,0.599158,0.624581,0.17299,0.54656,0.17355
2019-05_game_0010206,blitz,62,397.0624,409.4355,0.395559,0.801181,0.195423,0.760285,0.449612,0.823162
2023-05_game_0017055,blitz,78,224.6771,218.8565,0.381174,0.736791,0.348666,0.272476,0.693113,0.677266
2019-01_game_0016783,blitz,42,316.2981,368.4985,0.295466,0.613455,0.199068,0.780034,0.040787,0.187651
2019-03_game_0002820,blitz,100,156.5167,278.6745,0.470643,0.600219,0.377197,0.508184,0.369583,0.690232
2019-01_game_0018402,blitz,98,124.4446,129.1973,0.433014,0.537185,0.474288,0.546895,0.529875,0.809518
2019-05_game_0011601,blitz,95,273.2479,262.6814,0.386185,0.516773,0.307197,0.550503,0.518998,0.486514
2019-05_game_0000864,blitz,100,282.0204,288.9463,0.381103,0.42179,0.411365,0.341819,0.398684,0.424245
2019-06_game_0023533,blitz,84,409.1513,439.3802,0.393365,0.582843,0.30332,0.43214,0.298333,0.424907
2019-06_game_0014222,blitz,76,207.9953,215.0156,0.29294,0.551788,0.309948,0.688444,0.215062,0.782679
2019-01_game_0010780,blitz,48,195.3434,507.2903,0.181807,0.365441,0.172868,0.402328,0.090337,0.537352
2019-01_game_0027566,blitz,76,135.3752,68.8766,0.388332,0.708345,0.311791,0.375918,0.34908,0.614971
2019-06_game_0024935,blitz,88,200.9671,155.6551,0.413044,0.404399,0.329434,0.483612,0.370298,0.513039
2019-01_game_0022376,blitz,72,430.6647,241.678,0.415849,0.581991,0.246895,0.384358,0.421326,0.428552
2019-01_game_0021658,blitz,47,296.4679,302.3249,0.39845,0.333721,0.247316,0.187774,0.849081,0.396507
2019-05_game_0005708,blitz,32,336.6906,342.4982,0.339078,0.334014,0.09803,0.17422,0.077688,0.498804
2019-02_game_0028596,blitz,83,204.3358,213.3314,0.333561,0.418591,0.394222,0.253691,0.554002,0.292595
2019-02_game_0019117,blitz,67,82.1739,88.1685,0.628329,0.738319,0.819797,0.106312,0.426567,0.310392
2019-04_game_0001181,blitz,96,63.2643,70.1562,0.370092,0.70499,0.303161,0.862954,0.368418,0.514433
2023-05_game_0011496,blitz,51,335.384,313.4182,0.527832,0.531881,0.863001,0.197182,0.76585,0.360377
2019-03_game_0024434,blitz,90,712.068,402.0036,0.582605,0.391859,0.347166,0.470941,0.308601,0.445422
2019-02_game_0025102,blitz,55,67.5074,72.7995,0.71068,0.348978,0.22165,0.276964,0.44768,0.58067
2023-05_game_0020208,blitz,49,256.5846,277.9918,0.688845,0.37859,0.160868,0.315079,0.495578,0.207032
2019-04_game_0014715,blitz,100,293.242,286.9534,0.450767,0.518213,0.558598,0.432953,0.556922,0.50242
2019-03_game_0011837,blitz,25,308.5856,319.3888,0.372105,0.25451,0.20258,0.072694,0.244614,0.047974
2019-05_game_0005188,blitz,23,479.0494,498.4287,0.657454,0.149501,0.169017,0.066148,0.336301,0.181505
2019-02_game_0028701,blitz,55,257.7581,244.9138,0.56724,0.383696,0.828497,0.164108,0.647717,0.368773
2019-01_game_0002013,blitz,51,356.3424,313.0246,0.637086,0.520079,0.319233,0.196621,0.752804,0.764938
2019-02_game_0003233,blitz,100,213.0575,233.0344,0.385657,0.501371,0.269636,0.714595,0.407836,0.518318
2023-05_game_0009656,blitz,29,566.3988,567.4655,0.278444,0.217437,0.089333,0.071991,0.343224,0.169459
2019-04_game_0021149,blitz,100,243.2182,264.0432,0.435852,0.390521,0.533249,0.373777,0.479372,0.444456
2019-03_game_0015278,blitz,45,148.3691,207.5364,0.347307,0.334453,0.580587,0.170246,0.376573,0.143144
2019-03_game_0001564,blitz,50,124.0891,128.2568,0.368608,0.476452,0.16133,0.253712,0.304329,0.6816
2019-02_game_0029162,blitz,21,495.0433,442.1397,0.205897,0.08871,0.156882,0.183794,0.126814,0.026211
2019-06_game_0018486,blitz,35,642.0192,497.7167,0.492943,0.499097,0.163503,0.18844,0.53796,0.113184
2019-06_game_0018543,blitz,59,225.582,214.2767,0.737995,0.298247,0.45595,0.22956,0.9266,0.525516
2019-02_game_0006406,blitz,68,967.1178,934.469,0.759201,0.766158,0.294061,0.703867,0.441963,0.602019
2019-01_game_0005043,blitz,47,328.2884,334.9981,0.573791,0.357662,0.733732,0.189362,0.681915,0.468449
2023-05_game_0010352,blitz,77,428.3378,420.709,0.448739,0.516244,0.381582,0.236649,0.811361,0.172863
2019-06_game_0020114,blitz,46,291.9153,304.984,0.326431,0.317075,0.296973,0.174899,0.226818,0.538322
2023-05_game_0019930,blitz,59,564.6895,579.9539,0.5439,0.433301,0.819984,0.2727,0.685602,0.208161
2019-05_game_0009333,blitz,63,130.7629,96.2807,0.512365,0.308073,0.474514,0.215583,0.612737,0.269992
